day,node_id,node_name,population,susceptible,latent,infectious_a,infectious_t,infectious_nt,recovered,foi,exit_rate
81,n238,Saarij�rvi,9300,9164,23,8,0,14,91,0.0009748,0.347945
81,n239,Salla,3500,3451,9,2,0,11,27,0.00115489,0.168037
81,n240,Salo,51600,50657,190,38,0,135,580,0.00178284,1.587215
81,n241,Saltvik,1800,1760,9,1,0,5,25,0.00272799,390.030137
81,n242,Sastamala,24100,23741,73,19,0,58,209,0.00136405,0.960731
81,n243,Sauvo,3000,2980,5,1,0,4,10,0.00069777,0.141553
81,n244,Savitaipale,3300,3267,8,2,0,5,18,0.00076086,0.120548
81,n245,Savonlinna,33705,33086,122,23,0,94,380,0.00147254,1.155251
81,n246,Savukoski,1000,995,2,0,0,0,3,0.00027605,0.06484
81,n247,Sein�joki,63800,62778,201,42,0,144,635,0.00147864,2.76895
81,n248,Sievi,5200,5138,13,5,0,11,33,0.00121496,0.259361
81,n249,Siikainen,1500,1495,0,1,0,1,3,0.00039406,0.0621
81,n250,Siikajoki,5500,5437,9,6,0,7,41,0.00078529,0.291324
81,n251,Siikalatva,5400,5343,11,3,0,10,33,0.00086255,0.221005
81,n252,Siilinj�rvi,22000,21601,92,17,0,50,240,0.0012662,1.07032
81,n253,Simo,3100,3072,3,2,0,5,18,0.00080741,0.154338
81,n254,Sipoo,21800,21465,75,12,0,56,192,0.00114782,1.347032
81,n255,Siuntio,6400,6333,18,2,0,7,40,0.00080137,0.401826
81,n256,Sodankyl�,8800,8699,15,5,0,10,71,0.00073151,0.345205
81,n257,Soini,2200,2198,1,0,0,0,1,0.00029517,0.094977
81,n258,Somero,8800,8661,20,4,0,11,104,0.00083682,0.33516
81,n259,Sonkaj�rvi,4200,4135,11,4,0,11,39,0.00127421,0.147032
81,n260,Sotkamo,10200,10066,24,7,0,17,86,0.00087969,0.432877
81,n261,Sottunga,100,99,0,0,0,0,1,0.00089986,14.672146
81,n262,Sulkava,2600,2570,5,1,0,3,21,0.00047501,0.09589
81,n263,Sund,1000,973,4,1,0,4,18,0.00291939,234.015525
81,n264,Suomussalmi,7700,7587,23,5,0,16,69,0.00104376,0.29589
81,n265,Suonenjoki,7100,7044,11,0,0,7,38,0.00062245,0.291324
81,n266,Sysm�,3800,3763,3,0,0,4,30,0.00058085,0.123288
81,n267,S�kyl�,4700,4640,7,1,0,6,46,0.00056696,0.263927
81,n268,Taipalsaari,4700,4645,9,3,0,11,32,0.00097673,0.212785
81,n269,Taivalkoski,4100,4061,2,3,0,4,30,0.00064905,0.156164
81,n270,Taivassalo,1700,1696,0,0,0,1,3,0.00053719,0.074886
81,n271,Tammela,6200,6125,13,5,0,13,44,0.00103598,0.312329
81,n272,Tampere,244029,240132,809,148,0,617,2323,0.00155387,13.726027
81,n273,Tervo,1600,1592,2,0,0,0,6,0.00030369,0.07032
81,n274,Tervola,3200,3159,8,2,0,5,26,0.0012039,0.142466
81,n275,Teuva,5400,5313,13,2,0,9,63,0.00089472,0.146119
81,n276,Tohmaj�rvi,4500,4458,8,3,0,6,25,0.00072109,0.186301
81,n277,Toholampi,3200,3186,2,1,0,2,9,0.0004672,0.09863
81,n278,Toivakka,2500,2474,4,1,0,5,16,0.00102812,0.111416
81,n279,Tornio,21800,21470,63,12,0,56,199,0.00122166,0.834703
81,n280,Turku,195301,192255,645,119,0,498,1784,0.00165533,10.690411
81,n281,Tuusniemi,2600,2580,3,1,0,1,15,0.00047856,0.116895
81,n282,Tuusula,39500,38896,134,25,0,92,353,0.00122048,2.444749
81,n283,Tyrn�v�,6900,6804,17,5,0,18,56,0.00104042,0.326027
81,n284,Ulvila,13300,13100,31,12,0,26,131,0.00106309,0.637443
81,n285,Urjala,4700,4669,7,3,0,6,15,0.00066337,0.185388
81,n286,Utaj�rvi,2800,2771,2,0,0,4,23,0.00066134,0.133333
81,n287,Utsjoki,1200,1191,2,0,0,1,6,0.0004709,0.102283
81,n288,Uurainen,3500,3461,6,3,0,8,22,0.00090472,0.168037
81,n289,Uusikaupunki,15500,15298,43,6,0,28,125,0.00108655,0.69863
81,n290,Vaala,3000,2985,3,0,0,2,10,0.00033325,0.108676
81,n291,Vaasa,67617,66542,215,33,0,170,657,0.00160986,3.63105
81,n292,Valkeakoski,21200,20853,69,10,0,50,218,0.00129442,0.875799
81,n293,Vantaa,239216,234906,963,172,0,717,2458,0.00156292,17.681279
81,n294,Varkaus,20200,19863,58,14,0,44,221,0.00125472,0.744292
81,n295,Vehmaa,2200,2181,0,0,0,3,16,0.00060582,0.115982
81,n296,Vesanto,2100,2090,0,0,0,2,8,0.00037854,0.053881
81,n297,Vesilahti,4600,4548,11,2,0,8,31,0.00085781,0.23105
81,n298,Veteli,3300,3282,1,1,0,1,15,0.0002412,0.087671
81,n299,Vierem�,3500,3479,3,2,0,3,13,0.00054961,0.162557
81,n300,Vihti,29700,29215,92,22,0,76,295,0.00156242,1.544292
81,n301,Viitasaari,6400,6336,9,3,0,8,44,0.00072708,0.26758
81,n302,Vimpeli,3000,2917,14,5,0,14,50,0.00181008,0.079452
81,n303,Virolahti,3100,3058,5,2,0,4,31,0.00082275,0.16621
81,n304,Virrat,6500,6453,9,2,0,6,30,0.00049711,0.245662
81,n305,Vårdö,450,440,1,1,0,0,8,0.00352844,73.333333
81,n306,V�rd�,450,449,0,0,0,1,0,0.00084058,0.015525
81,n307,V�yri,6300,6216,10,4,0,7,63,0.0009014,0.205479
81,n308,Ylitornio,4000,3978,5,3,0,2,12,0.00052349,0.144292
81,n309,Ylivieska,15500,15268,41,10,0,33,148,0.00113608,0.669406
81,n310,Yl�j�rvi,34100,33579,109,21,0,81,310,0.00131994,1.683105
81,n311,Yp�j�,2400,2390,1,0,0,2,7,0.00049872,0.109589
81,n312,�ht�ri,5600,5555,6,3,0,10,26,0.00101922,0.221918
81,n313,��nekoski,18100,17822,46,14,0,35,183,0.00110384,0.682192
82,n0,Akaa,16500,16223,48,6,0,44,179,0.00126738,0.760731
82,n1,Alaj�rvi,9900,9770,29,8,0,25,68,0.00110776,0.356164
82,n2,Alavieska,2600,2583,2,1,0,4,10,0.00068445,0.117808
82,n3,Alavus,11800,11648,28,10,0,27,87,0.00120154,0.374429
82,n4,Asikkala,8100,8012,20,5,0,15,48,0.00081089,0.347945
82,n5,Askola,5000,4968,10,2,0,4,16,0.00065667,0.253881
82,n6,Aura,4000,3929,6,1,0,7,57,0.00084825,0.199087
82,n7,Brändö,500,485,4,1,0,3,7,0.01098359,32.666667
82,n8,Br�nd�,500,500,0,0,0,0,0,6.69e-05,0.022831
82,n9,Eckerö,950,926,7,4,0,5,8,0.00635816,161.333333
82,n10,Ecker�,950,947,0,0,0,0,3,4.342e-05,0.048402
82,n11,Enonkoski,1400,1389,1,1,0,3,6,0.00085492,0.072146
82,n12,Enonteki�,1900,1891,2,0,0,1,6,0.00058842,0.113242
82,n13,Espoo,297132,291299,1299,228,0,933,3373,0.0017911,16.53242
82,n14,Eura,9200,9087,19,6,0,10,78,0.00086922,0.413699
82,n15,Eurajoki,6000,5916,18,2,0,15,49,0.00114366,0.368037
82,n16,Evij�rvi,2500,2458,8,1,0,5,28,0.00105518,0.110502
82,n17,Finström,2600,2531,17,4,0,6,42,0.00263651,558.666667
82,n18,Finstr�m,2600,2582,4,1,0,4,9,0.0008436,0.1379
82,n19,Forssa,16900,16638,45,14,0,39,164,0.00117223,0.799087
82,n20,Föglö,550,539,1,1,0,0,9,0.00590045,42.666667
82,n21,F�gl�,550,550,0,0,0,0,0,9.171e-05,0.011872
82,n22,Geta,500,488,1,1,0,0,10,0.00543929,90.010046
82,n23,Haapaj�rvi,7100,7041,12,5,0,8,34,0.00066371,0.273973
82,n24,Haapavesi,6800,6725,9,5,0,3,58,0.00046177,0.317808
82,n25,Hailuoto,1000,987,1,1,0,1,10,0.000551,0.042009
82,n26,Halsua,1200,1184,0,0,0,1,15,0.00040836,0.047489
82,n27,Hamina,19800,19439,69,18,0,55,219,0.00149767,0.743379
82,n28,Hammarland,1500,1466,8,3,0,5,18,0.00318592,368.028311
82,n29,Hankasalmi,5000,4929,11,3,0,13,44,0.00129775,0.224658
82,n30,Hanko,8300,8189,26,7,0,22,56,0.00122115,0.310502
82,n31,Harjavalta,7100,7008,15,4,0,14,59,0.00089223,0.352511
82,n32,Hartola,3000,2968,4,1,0,7,20,0.00082001,0.124201
82,n33,Hattula,9700,9573,25,5,0,16,81,0.00083221,0.452055
82,n34,Hausj�rvi,8600,8483,34,5,0,21,57,0.00097415,0.442922
82,n35,Heinola,17900,17635,45,11,0,40,169,0.00115606,0.783562
82,n36,Hein�vesi,3400,3373,8,3,0,4,12,0.00077081,0.165297
82,n37,Helsinki,658864,646688,2575,501,0,2011,7089,0.00220087,30.807306
82,n38,Hirvensalmi,2200,2181,3,0,0,2,14,0.00059116,0.134247
82,n39,Hollola,22800,22415,70,19,0,57,239,0.00132567,1.153425
82,n40,Huittinen,10500,10380,24,9,0,23,64,0.00129179,0.350685
82,n41,Humppila,2400,2388,3,0,0,2,7,0.00045548,0.096804
82,n42,Hyrynsalmi,2400,2348,7,3,0,8,34,0.00168797,0.083105
82,n43,Hyvink��,46800,45937,184,37,0,139,503,0.00172295,2.297717
82,n44,H�meenkyr�,10400,10230,29,7,0,25,109,0.00113387,0.405479
82,n45,H�meenlinna,67800,66539,266,36,0,194,765,0.00182927,3.063927
82,n46,Ii,10200,10044,25,5,0,28,98,0.00123069,0.463014
82,n47,Iisalmi,21600,21236,72,12,0,50,230,0.00140664,0.884932
82,n48,Iitti,6800,6729,10,5,0,8,48,0.00079294,0.249315
82,n49,Ikaalinen,7100,7006,15,2,0,12,65,0.00061736,0.289498
82,n50,Ilmajoki,12500,12347,34,8,0,25,86,0.00099855,0.554338
82,n51,Ilomantsi,5100,5024,16,5,0,11,44,0.00112147,0.156164
82,n52,Imatra,25800,25308,113,20,0,91,268,0.00192245,0.964384
82,n53,Inari,6800,6694,20,4,0,14,68,0.00083305,0.393607
82,n54,Ing�,5400,5335,15,4,0,10,36,0.00086002,0.256621
82,n55,Isojoki,2200,2146,5,3,0,9,37,0.0015936,0.050228
82,n56,Isokyr�,4700,4650,6,2,0,5,37,0.00061381,0.181735
82,n57,Jakobstad,19300,19050,53,10,0,42,145,0.00113691,0.769863
82,n58,Janakkala,17100,16836,50,12,0,43,159,0.00130115,0.727854
82,n59,Joensuu,77476,76070,304,65,0,217,820,0.00192067,4.122374
82,n60,Jokioinen,5700,5624,15,2,0,16,43,0.00128506,0.269406
82,n61,Jomala,5100,4987,25,6,0,20,62,0.0021092,1342.06758
82,n62,Joroinen,5200,5129,7,4,0,11,49,0.00114596,0.193607
82,n63,Joutsa,4600,4544,10,3,0,8,35,0.00090797,0.181735
82,n64,Juuka,4500,4423,9,4,0,10,54,0.00125297,0.180822
82,n65,Juupajoki,2100,2079,1,3,0,2,15,0.00065064,0.109589
82,n66,Juva,6400,6348,9,4,0,9,30,0.00073846,0.194521
82,n67,Jyv�skyl�,143420,140756,546,110,0,402,1606,0.00197383,7.105023
82,n68,J�mij�rvi,1900,1866,4,3,0,4,23,0.00141047,0.065753
82,n69,J�ms�,20400,20105,65,16,0,47,167,0.00127997,0.681279
82,n70,J�rvenp��,45300,44500,147,36,0,102,515,0.00138313,2.860274
82,n71,Kaarina,35800,35188,134,24,0,100,354,0.00137775,1.736986
82,n72,Kaavi,2800,2783,6,0,0,4,7,0.00059326,0.130594
82,n73,Kajaani,37000,36292,141,28,0,107,432,0.00182423,1.72968
82,n74,Kalajoki,12800,12538,41,9,0,45,167,0.00155834,0.442009
82,n75,Kangasala,32200,31681,106,26,0,85,302,0.00126364,1.56621
82,n76,Kangasniemi,5500,5409,14,4,0,11,62,0.00081449,0.189954
82,n77,Kankaanp��,11400,11264,26,3,0,23,84,0.00095046,0.465753
82,n78,Kannonkoski,1400,1396,0,0,0,1,3,0.00039629,0.059361
82,n79,Kannus,5600,5544,8,3,0,6,39,0.00062395,0.228311
82,n80,Karijoki,1400,1393,2,1,0,0,4,0.00035783,0.044749
82,n81,Karkkila,9100,8997,23,3,0,11,66,0.00076311,0.419178
82,n82,Karstula,3900,3856,8,2,0,7,27,0.00085575,0.110502
82,n83,Karvia,2200,2161,1,0,0,5,33,0.00088203,0.060274
82,n84,Kaskinen,1300,1291,1,0,0,2,6,0.00085621,0.10137
82,n85,Kauhajoki,13500,13330,28,6,0,24,112,0.00100046,0.503196
82,n86,Kauhava,16600,16306,47,14,0,30,203,0.00097192,0.524201
82,n87,Kauniainen,9800,9650,31,6,0,25,88,0.00110343,0.834703
82,n88,Kaustinen,4300,4251,4,1,0,7,37,0.00066191,0.188128
82,n89,Keitele,2200,2149,5,2,0,4,40,0.00088211,0.081279
82,n90,Kemi,20800,20423,74,19,0,54,230,0.00158883,0.881279
82,n91,Kemij�rvi,7200,7100,13,4,0,15,68,0.00093198,0.269406
82,n92,Keminmaa,8500,8433,11,5,0,8,43,0.00073745,0.407306
82,n93,Kempele,18300,17951,76,12,0,50,211,0.00129508,1.142466
82,n94,Kerava,36500,35861,124,24,0,116,375,0.00144903,2.784475
82,n95,Keuruu,9800,9675,26,7,0,15,77,0.00084745,0.382648
82,n96,Kihni�,1900,1882,4,2,0,5,7,0.00110417,0.071233
82,n97,Kimito�n,6700,6627,19,5,0,14,35,0.00103011,0.27032
82,n98,Kinnula,1600,1583,2,0,0,3,12,0.00076666,0.055708
82,n99,Kirkkonummi,40400,39664,147,30,0,125,434,0.00158712,2.582648
82,n100,Kitee,10200,10040,26,9,0,23,102,0.00135687,0.361644
82,n101,Kittil�,6600,6526,11,5,0,13,45,0.00098265,0.534247
82,n102,Kiuruvesi,8200,8095,15,5,0,11,74,0.0009107,0.263927
82,n103,Kivij�rvi,1200,1196,0,0,0,0,4,0.00015803,0.050228
82,n104,Kokem�ki,7600,7528,15,3,0,9,45,0.0007108,0.293151
82,n105,Kokkola,48000,47105,185,38,0,136,536,0.00191012,1.454795
82,n106,Kolari,3800,3736,8,3,0,7,46,0.00092504,0.263014
82,n107,Konnevesi,2700,2675,3,0,0,5,17,0.00080135,0.09589
82,n108,Kontiolahti,15000,14770,54,12,0,45,119,0.00147911,0.874886
82,n109,Korsholm,19700,19429,61,15,0,45,150,0.00124271,0.594521
82,n110,Korsn�s,2100,2090,4,1,0,1,4,0.00073462,0.055708
82,n111,Koski Tl,2300,2282,2,1,0,2,13,0.00049673,0.09589
82,n112,Kotka,51700,50673,211,45,0,163,608,0.00189279,1.955251
82,n113,Kouvola,80100,78416,336,69,0,277,1002,0.00240745,2.276712
82,n114,Kristinestad,6700,6639,16,6,0,13,26,0.00084121,0.251142
82,n115,Kronoby,6600,6545,10,7,0,9,29,0.00079433,0.217352
82,n116,Kuhmo,8100,7971,25,7,0,26,71,0.00138402,0.208219
82,n117,Kuhmoinen,2200,2190,2,1,0,2,5,0.0005179,0.084018
82,n118,Kumlinge,300,292,1,1,0,1,5,0.00182461,28.671233
82,n119,Kuopio,120468,118252,472,86,0,330,1328,0.00199929,5.225571
82,n120,Kuortane,3700,3667,1,1,0,1,30,0.00061679,0.148858
82,n121,Kurikka,12100,11936,27,5,0,21,111,0.00103488,0.627397
82,n122,Kustavi,900,897,0,0,0,1,2,0.00031715,0.054795
82,n123,Kuusamo,15500,15254,51,8,0,43,144,0.00135984,0.651142
82,n124,Kyyj�rvi,1300,1296,1,0,0,2,1,0.00043789,0.045662
82,n125,Kökar,250,241,1,2,0,2,4,0.00869089,14.666667
82,n126,K�kar,250,250,0,0,0,0,0,5.756e-05,0.005479
82,n127,K�rk�l�,4700,4656,7,1,0,9,27,0.00080755,0.210046
82,n128,K�rs�m�ki,2600,2569,4,2,0,4,21,0.00091407,0.088584
82,n129,Lahti,119958,117738,457,103,0,362,1298,0.00214481,4.96347
82,n130,Laihia,8200,8057,26,7,0,21,89,0.00124941,0.303196
82,n131,Laitila,8500,8370,26,8,0,13,83,0.00112316,0.345205
82,n132,Lapinj�rvi,2700,2665,3,1,0,4,27,0.00060623,0.142466
82,n133,Lapinlahti,10000,9895,18,5,0,19,63,0.00106711,0.399087
82,n134,Lappaj�rvi,3100,3062,3,3,0,5,27,0.0010077,0.121461
82,n135,Lappeenranta,72877,71466,313,57,0,237,804,0.00210599,3.326027
82,n136,Lapua,14800,14577,45,6,0,28,144,0.00096199,0.514155
82,n137,Larsmo,5500,5435,13,3,0,13,36,0.00099161,0.153425
82,n138,Laukaa,19100,18781,61,12,0,56,190,0.00138527,0.888584
82,n139,Lemi,3100,3071,3,1,0,5,20,0.00076696,0.13242
82,n140,Lemland,2100,2066,4,0,0,8,22,0.00408313,532.688584
82,n141,Lemp��l�,24600,24211,70,16,0,49,254,0.00121155,1.333333
82,n142,Lepp�virta,9800,9684,22,4,0,19,71,0.00092196,0.393607
82,n143,Lestij�rvi,800,797,1,0,0,1,1,0.00055761,0.022831
82,n144,Lieksa,11200,11048,27,9,0,22,94,0.00102736,0.36621
82,n145,Lieto,20800,20493,58,14,0,50,185,0.00116175,0.926027
82,n146,Liminka,10500,10314,35,7,0,35,109,0.00132147,0.549772
82,n147,Liperi,12600,12439,32,5,0,24,100,0.00113902,0.601826
82,n148,Lohja,47200,46315,185,43,0,136,521,0.00175081,1.809132
82,n149,Loimaa,15900,15645,56,12,0,45,142,0.00142134,0.582648
82,n150,Loppi,8200,8071,21,6,0,17,85,0.00112221,0.311416
82,n151,Loviisa,14500,14262,52,11,0,37,138,0.00128296,0.578995
82,n152,Luhanka,700,694,1,0,0,1,4,0.00132743,0.024658
82,n153,Lumijoki,2200,2181,2,0,0,1,16,0.00075864,0.09863
82,n154,Lumparland,400,389,2,1,0,1,7,0.00342832,80.00274
82,n155,Luum�ki,4600,4535,11,3,0,15,36,0.00148395,0.217352
82,n156,Malax,5500,5434,8,3,0,10,45,0.000881,0.147945
82,n157,Mariehamn,11800,11514,64,20,0,53,149,0.00261202,771.594521
82,n158,Marttila,1900,1891,1,1,0,2,5,0.00057903,0.13242
82,n159,Masku,10600,10519,17,4,0,11,49,0.00064129,0.475799
82,n160,Merij�rvi,1100,1086,3,1,0,1,9,0.00129493,0.045662
82,n161,Merikarvia,3100,3073,3,2,0,5,17,0.00070031,0.102283
82,n162,Miehikk�l�,1900,1888,2,1,0,2,7,0.00086348,0.090411
82,n163,Mikkeli,52485,51397,221,42,0,171,654,0.00202973,1.899543
82,n164,Muhos,9100,8947,27,10,0,32,84,0.0013777,0.527854
82,n165,Multia,1700,1688,1,1,0,3,7,0.00072918,0.079452
82,n166,Muonio,2300,2286,3,2,0,3,6,0.00092897,0.146119
82,n167,Muurame,10400,10257,29,8,0,22,84,0.00106625,0.490411
82,n168,Myn�m�ki,8200,8104,21,4,0,18,53,0.00100645,0.319635
82,n169,Myrskyl�,1900,1854,1,2,0,3,40,0.00139472,0.117808
82,n170,M�nts�l�,21600,21258,70,14,0,54,204,0.00134435,1.056621
82,n171,M�ntt�-Vilppula,10100,9988,22,4,0,20,66,0.00093435,0.368037
82,n172,M�ntyharju,5500,5457,6,1,0,5,31,0.00066262,0.315068
82,n173,Naantali,19700,19389,61,15,0,47,188,0.00122499,0.871233
82,n174,Nakkila,5600,5532,14,4,0,10,40,0.00086771,0.273973
82,n175,Nivala,11300,11164,19,8,0,14,95,0.00090336,0.373516
82,n176,Nokia,34400,33797,142,20,0,109,332,0.00149004,1.684932
82,n177,Nousiainen,4900,4857,6,2,0,5,30,0.00062802,0.211872
82,n178,Nurmes,7700,7607,13,3,0,9,68,0.00072737,0.323288
82,n179,Nurmij�rvi,43800,43017,172,34,0,135,442,0.00159023,2.461187
82,n180,Nykarleby,7400,7354,8,0,0,10,28,0.00060048,0.217352
82,n181,N�rpes,9400,9348,5,2,0,4,41,0.00033152,0.183562
82,n182,Orimattila,16300,16007,43,11,0,46,193,0.00146218,0.679452
82,n183,Orip��,1300,1286,2,1,0,3,8,0.0008859,0.074886
82,n184,Orivesi,9500,9374,22,11,0,19,74,0.00101548,0.420091
82,n185,Oulainen,7600,7479,24,5,0,16,76,0.00108382,0.322374
82,n186,Oulu,208939,205137,792,142,0,624,2244,0.00253639,8.075799
82,n187,Outokumpu,6600,6508,21,2,0,18,51,0.0012027,0.362557
82,n188,Padasjoki,3100,3084,5,0,0,4,7,0.00045303,0.120548
82,n189,Paimio,10900,10747,29,6,0,20,98,0.00096001,0.484932
82,n190,Paltamo,3500,3446,11,3,0,7,33,0.00092119,0.161644
82,n191,Pargas,15000,14786,48,8,0,38,120,0.00113775,0.482192
82,n192,Parikkala,4200,4156,6,2,0,9,27,0.00096572,0.145205
82,n193,Parkano,6600,6517,14,3,0,8,58,0.00069906,0.255708
82,n194,Peders�re,11200,11097,25,6,0,23,49,0.00107996,0.358904
82,n195,Pelkosenniemi,900,897,0,0,0,0,3,0.00041131,0.085845
82,n196,Pello,3500,3441,9,3,0,7,40,0.00089796,0.128767
82,n197,Perho,2800,2762,6,2,0,7,23,0.00076356,0.115982
82,n198,Pet�j�vesi,4000,3929,7,2,0,6,56,0.00094132,0.162557
82,n199,Pieks�m�ki,17800,17518,47,7,0,37,191,0.00117333,0.577169
82,n200,Pielavesi,4600,4531,14,3,0,10,42,0.00101971,0.145205
82,n201,Pihtipudas,4000,3944,10,5,0,10,31,0.00098157,0.133333
82,n202,Pirkkala,20200,19875,62,10,0,48,205,0.00109143,1.222831
82,n203,Polvij�rvi,4400,4332,11,4,0,10,43,0.00091494,0.155251
82,n204,Pomarkku,2200,2188,1,1,0,3,7,0.00052768,0.092237
82,n205,Pori,84918,83427,332,64,0,254,841,0.00218652,2.939726
82,n206,Pornainen,5300,5242,6,3,0,5,44,0.00073482,0.273059
82,n207,Porvoo,51000,50044,200,39,0,146,571,0.0017591,2.146119
82,n208,Posio,3400,3353,9,3,0,5,30,0.00118686,0.146119
82,n209,Pudasj�rvi,8000,7897,13,5,0,10,75,0.00089649,0.331507
82,n210,Pukkila,2100,2078,3,1,0,3,15,0.00080288,0.110502
82,n211,Punkalaidun,2900,2884,3,2,0,6,5,0.00073665,0.088584
82,n212,Puolanka,2600,2583,3,2,0,4,8,0.00069284,0.09589
82,n213,Puumala,2200,2191,1,2,0,1,5,0.00054569,0.073059
82,n214,Pyht��,5200,5125,11,5,0,12,47,0.00095437,0.263014
82,n215,Pyh�joki,3300,3272,8,0,0,5,15,0.0006434,0.151598
82,n216,Pyh�j�rvi,5200,5159,7,2,0,5,27,0.0006396,0.16347
82,n217,Pyh�nt�,1500,1483,1,0,0,2,14,0.00025173,0.078539
82,n218,Pyh�ranta,2100,2084,3,2,0,4,7,0.00089047,0.086758
82,n219,P�lk�ne,7100,7018,12,2,0,13,55,0.00074484,0.293151
82,n220,P�yty�,8400,8297,20,5,0,19,59,0.00127178,0.347945
82,n221,Raahe,24600,24057,119,22,0,87,315,0.00190485,0.925114
82,n222,Raasepori,27800,27305,112,24,0,85,274,0.00155259,0.905936
82,n223,Raisio,25000,24628,75,16,0,47,234,0.00110702,1.554338
82,n224,Rantasalmi,3600,3565,5,1,0,3,26,0.00072769,0.122374
82,n225,Ranua,4000,3941,7,1,0,10,41,0.00115515,0.171689
82,n226,Rauma,39300,38607,153,27,0,120,393,0.00172534,1.430137
82,n227,Rautalampi,3200,3152,7,2,0,5,34,0.00069279,0.145205
82,n228,Rautavaara,1600,1585,1,1,0,4,9,0.00077731,0.079452
82,n229,Rautj�rvi,3300,3260,6,3,0,8,23,0.00116348,0.125114
82,n230,Reisj�rvi,2700,2670,3,2,0,4,21,0.00066525,0.119635
82,n231,Riihim�ki,29300,28752,111,25,0,91,321,0.00171773,1.354338
82,n232,Ristij�rvi,1300,1297,1,1,0,0,1,0.00025178,0.049315
82,n233,Rovaniemi,63612,62429,228,51,0,174,730,0.00181011,2.949772
82,n234,Ruokolahti,5100,5027,15,4,0,16,38,0.00125426,0.209132
82,n235,Ruovesi,4500,4470,5,3,0,5,17,0.00071052,0.208219
82,n236,Rusko,6500,6429,9,6,0,9,47,0.00095006,0.275799
82,n237,R��kkyl�,2100,2084,2,2,0,2,10,0.00067349,0.112329
82,n238,Saarij�rvi,9300,9153,24,5,0,18,100,0.00101179,0.347945
82,n239,Salla,3500,3449,7,2,0,7,35,0.00126901,0.168037
82,n240,Salo,51600,50577,198,46,0,145,634,0.00184393,1.587215
82,n241,Saltvik,1800,1759,6,2,0,6,27,0.00300599,390.030137
82,n242,Sastamala,24100,23699,87,18,0,68,228,0.00146695,0.960731
82,n243,Sauvo,3000,2976,6,1,0,6,11,0.00073277,0.141553
82,n244,Savitaipale,3300,3266,5,3,0,8,18,0.00087226,0.120548
82,n245,Savonlinna,33705,33017,145,22,0,111,410,0.00175057,1.155251
82,n246,Savukoski,1000,995,1,0,0,1,3,0.00029749,0.06484
82,n247,Sein�joki,63800,62703,200,41,0,162,694,0.00167108,2.76895
82,n248,Sievi,5200,5133,12,4,0,15,36,0.00116522,0.259361
82,n249,Siikainen,1500,1495,0,1,0,0,4,0.00061553,0.0621
82,n250,Siikajoki,5500,5431,11,3,0,6,49,0.00095376,0.291324
82,n251,Siikalatva,5400,5334,15,3,0,11,37,0.00098642,0.221005
82,n252,Siilinj�rvi,22000,21577,81,18,0,64,260,0.0013191,1.07032
82,n253,Simo,3100,3069,4,1,0,4,22,0.0009073,0.154338
82,n254,Sipoo,21800,21429,82,13,0,66,210,0.00129969,1.347032
82,n255,Siuntio,6400,6327,16,3,0,12,42,0.00080372,0.401826
82,n256,Sodankyl�,8800,8695,13,5,0,12,75,0.0007946,0.345205
82,n257,Soini,2200,2198,0,1,0,0,1,0.00017582,0.094977
82,n258,Somero,8800,8651,21,4,0,18,106,0.00082364,0.33516
82,n259,Sonkaj�rvi,4200,4126,15,4,0,13,42,0.00130955,0.147032
82,n260,Sotkamo,10200,10056,25,4,0,20,95,0.00101233,0.432877
82,n261,Sottunga,100,98,1,0,0,0,1,0.00101912,14.672146
82,n262,Sulkava,2600,2569,3,1,0,4,23,0.00069822,0.09589
82,n263,Sund,1000,972,3,1,0,5,19,0.00366469,234.015525
82,n264,Suomussalmi,7700,7576,25,8,0,19,72,0.00114271,0.29589
82,n265,Suonenjoki,7100,7039,11,2,0,8,40,0.0005982,0.291324
82,n266,Sysm�,3800,3759,5,0,0,5,31,0.00059376,0.123288
82,n267,S�kyl�,4700,4633,11,1,0,3,52,0.00072545,0.263927
82,n268,Taipalsaari,4700,4635,14,3,0,12,36,0.00112572,0.212785
82,n269,Taivalkoski,4100,4053,8,3,0,3,33,0.00074297,0.156164
82,n270,Taivassalo,1700,1695,1,0,0,1,3,0.0004121,0.074886
82,n271,Tammela,6200,6122,11,4,0,9,54,0.00112241,0.312329
82,n272,Tampere,244029,239743,897,169,0,679,2541,0.00170829,13.726027
82,n273,Tervo,1600,1592,0,1,0,1,6,0.0003195,0.07032
82,n274,Tervola,3200,3157,6,3,0,7,27,0.00087323,0.142466
82,n275,Teuva,5400,5306,14,4,0,9,67,0.00083996,0.146119
82,n276,Tohmaj�rvi,4500,4451,11,2,0,5,31,0.00086008,0.186301
82,n277,Toholampi,3200,3184,3,1,0,2,10,0.00048288,0.09863
82,n278,Toivakka,2500,2470,6,0,0,6,18,0.00095464,0.111416
82,n279,Tornio,21800,21440,69,17,0,59,215,0.00151511,0.834703
82,n280,Turku,195301,191930,730,139,0,544,1958,0.00182383,10.690411
82,n281,Tuusniemi,2600,2579,2,1,0,3,15,0.00048962,0.116895
82,n282,Tuusula,39500,38841,139,27,0,102,391,0.00135007,2.444749
82,n283,Tyrn�v�,6900,6790,24,5,0,18,63,0.001232,0.326027
82,n284,Ulvila,13300,13079,40,10,0,27,144,0.00113922,0.637443
82,n285,Urjala,4700,4664,9,2,0,8,17,0.00078507,0.185388
